id,name,gender,gender_probability,age,age_group,country_id,country_name,country_probability,created_at
019dcbc5-bf3a-7a26-917c-12c20021f585,"Andrew Thomas",male,0.66,28,adult,BR,"Brazil",0.49,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-7d00-beb1-7e13a9d198d5,"Kunle Zinsou",male,0.73,10,child,ML,"Mali",0.94,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-7e11-ac86-6ed7f9f055cd,"Maryam Odhiambo",female,0.67,18,teenager,TZ,"Tanzania",0.24,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-7d19-842a-fcebd3fe4e33,"Ikram Benali",female,0.69,50,adult,TN,"Tunisia",0.24,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-7f51-be2e-52f2f4847b42,"James Allen",male,0.83,14,teenager,FR,"France",0.9,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-7163-9138-e2e4e1d179f1,"Abdi Getachew",male,0.75,74,senior,KE,"Kenya",0.21,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-72d0-aab7-087acc3dde68,"Bongiwe Moyo",female,0.88,56,adult,ZA,"South Africa",0.21,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-7fe9-98a4-f1b3dcca0e7f,"Thandeka Kamau",female,0.87,49,adult,SO,"Somalia",0.93,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-7695-9f24-ee25ef51d256,"Rokhaya Konaté",female,0.76,17,teenager,NG,"Nigeria",0.53,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-7f82-9211-923c12c82ad2,"Nandi Mnguni",female,0.7,28,adult,NA,"Namibia",0.59,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-74c4-8eb8-5ffa060a51a7,"Michael Campbell",male,0.65,58,adult,US,"United States",0.28,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-728d-a6f2-9887c2589817,"Hamza Amrani",male,0.87,47,adult,TN,"Tunisia",0.86,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-753f-9ce3-293b3aeee206,"Assata Touré",female,0.83,29,adult,GH,"Ghana",0.27,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-7f74-8ece-f70461151ac0,"Richard Torres",male,0.87,56,adult,US,"United States",0.79,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-7e77-870b-9a036f30456f,"Nokwanda Mpofu",female,0.7,38,adult,ZW,"Zimbabwe",0.49,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-74d0-a1d3-ac7b469d0180,"Aya Khatib",female,0.66,49,adult,EG,"Egypt",0.77,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-7696-9b98-786d7f4eff65,"Cheikh Bah",male,0.92,27,adult,GH,"Ghana",0.56,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-7d73-86b4-f49e40c549e7,"Akua Konaté",female,0.9,77,senior,BJ,"Benin",0.72,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-7602-b5f5-2850d714a983,"Jacques Obiang",male,0.83,88,senior,CD,"DR Congo",0.88,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-7f3b-92eb-22ecc6a6918e,"Chisom Okonkwo",female,0.81,29,adult,EH,"Western Sahara",0.1,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-7e70-aadc-f9fe2da35822,"Sandra Parker",female,0.7,54,adult,US,"United States",0.88,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-789f-8ac4-5eed011957c9,"Laura Thomas",female,0.79,35,adult,AU,"Australia",0.6,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-761d-b2ab-303d4061bf01,"Patient Bongo",male,0.84,57,adult,CD,"DR Congo",0.66,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-719d-ab3d-51562f24ff29,"Younes Amrani",male,0.71,37,adult,MA,"Morocco",0.19,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-71a4-a1f2-9e5a5b0a64a5,"Kenneth Jackson",male,0.72,48,adult,GB,"United Kingdom",0.65,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-74d6-a2c2-f94302345bc9,"Wangari Khumalo",female,0.76,85,senior,ET,"Ethiopia",0.55,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-7f83-9bec-aa2a7c4f4346,"Ndéye Agyei",female,0.91,66,senior,SN,"Senegal",0.72,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-7cf7-a61c-43e80e72fdb0,"Karen Allen",female,0.8,90,senior,GB,"United Kingdom",0.37,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-753d-a512-3820dfc04d2c,"Munashe Mthembu",male,0.96,45,adult,ZM,"Zambia",0.26,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-792a-8ca0-5a1b98ac976c,"David Flores",male,0.72,25,adult,US,"United States",0.21,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-72ca-bc9f-dc74e8e864d0,"René Kalonji",male,0.95,81,senior,CD,"DR Congo",0.25,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-7123-acbf-dbcd9380fb77,"Mengistu Mengistu",male,0.75,43,adult,UG,"Uganda",0.56,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-7c97-a6e2-4bc0b81cc3da,"Andrew Anderson",male,0.71,5,child,AU,"Australia",0.11,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-7a06-ac76-95046f6f57dd,"George Garcia",male,0.68,78,senior,CN,"China",0.36,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-711e-8352-e17d1422f2bc,"Thandeka Dlamini",female,0.91,5,child,BW,"Botswana",0.6,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-7225-ac3d-fca3d6e31f06,"Mumbi Masondo",female,0.96,57,adult,KE,"Kenya",0.44,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-781d-a369-a22bf2dd4257,"Elizabeth Perez",female,0.87,47,adult,FR,"France",0.24,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-7580-bbb1-59d208fe3f37,"Hassan Lamrani",male,0.72,51,adult,EG,"Egypt",0.93,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-7189-b783-3de36e0b4611,"Amina Ndlovu",female,0.79,55,adult,MG,"Madagascar",0.23,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-75fb-b955-bd9154ad68ab,"Yaa Tapsoba",female,0.74,22,adult,GH,"Ghana",0.34,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-713e-a3c4-727881228e1f,"Mekdes Tadesse",female,0.97,20,adult,MZ,"Mozambique",0.55,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-7f6a-b684-bc104c7187b4,"Ismail Eze",male,0.78,62,senior,BJ,"Benin",0.57,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-7e78-8ea5-e59eae51bf87,"Théodore Keïta",male,0.91,9,child,GH,"Ghana",0.38,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-7d29-b3c2-7f078e8cbbb4,"Laura Mitchell",female,0.97,26,adult,CA,"Canada",0.5,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-79fa-b0d8-9f33eb2bffd8,"Awino Jama",female,0.91,19,teenager,KE,"Kenya",0.49,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-7101-b65c-e9b3835eddb4,"Akosua Darko",female,0.7,72,senior,NG,"Nigeria",0.72,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-7501-916e-05925c0a05cd,"Assata Kaboré",female,0.9,14,teenager,LR,"Liberia",0.58,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-7dbb-a055-7fc2bfa2ecf2,"Christopher Nguyen",male,0.85,16,teenager,US,"United States",0.69,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-7604-b0a3-2af91641781f,"Didier Lokossou",male,0.87,23,adult,BJ,"Benin",0.46,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-7a35-a488-d2a2296f6f15,"Gary Hill",male,0.96,48,adult,GB,"United Kingdom",0.78,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-796b-b76f-4f4cf1fe7955,"Paul Bongo",male,0.79,57,adult,CM,"Cameroon",0.24,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-77cf-81e4-29b3d5317a51,"Waweru Alemu",male,0.85,66,senior,ER,"Eritrea",0.25,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-7689-a70a-011d9cde055c,"Kimberly Hill",female,0.82,21,adult,US,"United States",0.29,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-78ed-970c-95c67513600b,"Nompumelelo Bekele",female,0.7,69,senior,ET,"Ethiopia",0.71,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-78c5-8c8c-594b78433a4c,"Joy Camara",female,0.71,56,adult,MR,"Mauritania",0.55,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-75a8-9ea8-80633fd77658,"Nabil Amrani",male,0.69,47,adult,MA,"Morocco",0.3,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-735f-932a-1fcac47addea,"Assata Compaoré",female,0.73,41,adult,GH,"Ghana",0.78,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-70e1-9694-5625ef41efe0,"Tesfaye Nkosi",male,0.86,8,child,ET,"Ethiopia",0.52,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-76b6-bf94-1fb4a5b4167e,"Mumbi Hassan",female,0.76,52,adult,ET,"Ethiopia",0.79,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-7578-be0b-2cf338451270,"Jason Jackson",male,0.65,5,child,IN,"India",0.65,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-7c7b-bf2e-a4637bd72cf9,"Adhiambo Farah",female,0.79,10,child,BI,"Burundi",0.6,2026-04-26T21:50:27.642Z
019dcbc5-bf3a-7d39-a719-9f88e10bf901,"Cheikh Agyei",male,0.79,49,adult,NG,"Nigeria",0.19,2026-04-26T21:50:27.642Z
019dcbc5-bf3b-7f08-9ce4-163caa4b99ec,"Kunle Zongo",male,0.73,6,child,ML,"Mali",0.74,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7532-b5be-4fd4e1518395,"Simba Ndebele",male,0.84,56,adult,AO,"Angola",0.72,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7a8f-af8b-c710c105634f,"Omar Abdi",male,0.87,25,adult,ET,"Ethiopia",0.19,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-72c7-8f30-8d491b1d6631,"Farah Desta",male,0.99,18,teenager,KE,"Kenya",0.7,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7125-96b9-43d782ad73c6,"Hirut Warsame",female,0.77,31,adult,ET,"Ethiopia",0.26,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7aec-88ff-ceefc0832a86,"Afia Adomou",female,0.9,81,senior,BJ,"Benin",0.32,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-791c-9b28-d96f7743df33,"Amira Alaoui",female,0.66,66,senior,TN,"Tunisia",0.15,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-799f-abb9-6d2ca78bcffc,"Mercy Coulibaly",female,0.77,89,senior,BF,"Burkina Faso",0.42,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-772f-9896-f555122f6531,"Siham Khalil",female,0.86,55,adult,MA,"Morocco",0.28,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7378-b9b3-cefbb197491b,"Richard Segla",male,0.89,55,adult,SN,"Senegal",0.27,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-70d6-b1a4-9d609538511f,"Jason Phillips",male,0.91,30,adult,CN,"China",0.72,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7011-834e-6cd26d46b9b0,"Halima Omar",female,0.83,25,adult,RW,"Rwanda",0.53,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-73ab-8500-73b6af902aae,"Bintou Segla",female,0.83,69,senior,NG,"Nigeria",0.62,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7868-a297-b7d9e764ba6a,"François Bongo",male,0.77,19,teenager,CF,"Central African Republic",0.92,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7e3d-abc6-1624d245c152,"Aster Ndlovu",female,0.82,13,teenager,MU,"Mauritius",0.44,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7099-9269-c38cbfa26eeb,"Njoroge Nkosi",male,0.7,81,senior,TZ,"Tanzania",0.89,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-781b-aed4-d7b18822a466,"Yaa Compaoré",female,0.85,32,adult,MR,"Mauritania",0.15,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7e01-af3e-f06624534cea,"Youssef Amrani",male,0.76,52,adult,DZ,"Algeria",0.75,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7d1a-b662-1d40233f626c,"Gloire Obiang",female,0.65,37,adult,CD,"DR Congo",0.23,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7c74-a9c3-f83d28396edb,"Jeanne Nkoghe",female,0.97,10,child,CD,"DR Congo",0.85,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7721-9ad0-4780231750e8,"Adhiambo Waweru",female,0.71,85,senior,MG,"Madagascar",0.82,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-749a-947b-0d473f4b7696,"Joy Sow",female,0.81,17,teenager,ML,"Mali",0.2,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-74f4-a3dc-9e1ce8a34b27,"Estelle Asante",female,0.89,31,adult,NG,"Nigeria",0.5,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7028-93fe-5e3b09d7d0e0,"Thomas White",male,0.69,20,adult,IN,"India",0.73,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-732e-95a9-160a4124b988,"Ashley Roberts",female,0.9,32,adult,GB,"United Kingdom",0.67,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-71f9-9e75-2f7498f8f6d8,"Efua Agbodji",female,0.99,18,teenager,CI,"Côte d'Ivoire",0.2,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7d29-b41a-f72a3068965c,"Otieno Mnguni",male,0.78,29,adult,KE,"Kenya",0.63,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7c73-9cd4-39da080ac7c7,"Tafadzwa Khumalo",male,0.74,45,adult,ZW,"Zimbabwe",0.16,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-718d-96d8-86abf9e09419,"Wangari Adhiambo",female,0.75,35,adult,ET,"Ethiopia",0.55,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7019-89e6-7907c64037cd,"André Nguema",male,0.74,28,adult,CG,"Republic of the Congo",0.26,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-71c7-a2cf-101fa770da3f,"Nokwanda Sibanda",female,0.71,19,teenager,ZA,"South Africa",0.5,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7a7f-9a20-9e18d0096c2c,"Laila Rachidi",female,0.94,30,adult,MA,"Morocco",0.1,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7b99-af0f-8088659b5e66,"Zanele Getachew",female,0.91,29,adult,RW,"Rwanda",0.34,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7671-ab00-9bb06f885c7a,"Honorine Sow",female,0.74,78,senior,NG,"Nigeria",0.47,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-759e-b5cb-dac3d99dc879,"Maryam Kamau",female,0.74,81,senior,KE,"Kenya",0.92,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7bb6-81e8-1059261448c8,"Nompumelelo Masondo",female,0.97,32,adult,KE,"Kenya",0.77,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7a2d-88ab-e4c565e917f0,"Simba Mpofu",male,0.89,57,adult,BW,"Botswana",0.78,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7027-b177-e3a3c20b9b00,"Clarisse Tchalla",female,0.66,26,adult,SN,"Senegal",0.1,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-747c-9f14-8f95d07d2a77,"Grâce Afolabi",female,0.71,48,adult,GH,"Ghana",0.41,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7515-87bc-18a2029694ed,"Tigist Awino",female,0.96,48,adult,TZ,"Tanzania",0.8,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7539-b582-f2861ac64269,"Ibrahima Olawale",male,0.71,53,adult,NG,"Nigeria",0.48,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-74d7-b0d2-418e734accda,"Louis Bomboko",male,0.67,44,adult,CM,"Cameroon",0.83,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7c9f-ae86-7ddd3b7d5a89,"Sipho Haile",male,0.9,54,adult,MG,"Madagascar",0.72,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7f84-a06d-708233eda29b,"Simba Moyo",male,0.89,84,senior,ZA,"South Africa",0.63,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7ee4-985b-4b3ebea2ba2f,"Kunle Nwosu",male,0.94,52,adult,GH,"Ghana",0.21,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7441-ab0a-4bdfadce3b3d,"Moussa Sawadogo",male,0.71,16,teenager,BJ,"Benin",0.57,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-720e-973c-66ecae492d1a,"Timothy White",male,0.74,24,adult,FR,"France",0.61,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-774f-aa7c-381231de84f3,"Kunle Segla",male,0.97,7,child,MR,"Mauritania",0.5,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7647-9a50-065b66460858,"Ekow Barro",male,0.78,27,adult,SN,"Senegal",0.75,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-78b2-886f-d58d70044498,"Stephanie Adams",female,0.75,34,adult,FR,"France",0.47,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-76d2-af4a-ced31b628bf9,"Dina Tazi",female,0.71,18,teenager,EG,"Egypt",0.22,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7421-92fc-fe0f59194796,"Steven Anderson",male,0.88,37,adult,JP,"Japan",0.22,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7ed5-a841-5fcfcf34d6d2,"Rim Khatib",female,0.98,63,senior,DZ,"Algeria",0.29,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7791-95eb-4ceac4849db3,"Jacques Mukendi",male,0.77,79,senior,CM,"Cameroon",0.54,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7a36-8e01-6798d7f18f95,"Zineb Tahir",female,0.93,25,adult,EG,"Egypt",0.42,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7f08-877c-1c496ad4b76d,"Hajar Khatib",female,0.7,18,teenager,SD,"Sudan",0.71,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-78ac-bb20-94c5e8c1b5ee,"Alexis Camara",male,0.93,20,adult,NG,"Nigeria",0.12,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7a8c-bf09-8acac45bb81a,"Wangari Farah",female,0.73,36,adult,KE,"Kenya",0.8,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-76ab-a7fb-ce5d531bb890,"Chipo Shabalala",female,0.77,37,adult,ZM,"Zambia",0.27,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7250-b3d9-f79e85f8387f,"Thabo Ndlovu",male,0.88,25,adult,UG,"Uganda",0.91,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7aba-868b-10ff3c6073bc,"Abena Adjei",female,0.76,24,adult,BJ,"Benin",0.72,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-7cf8-bde2-96f8fc40d2de,"Parfait Obiang",male,0.94,29,adult,CM,"Cameroon",0.68,2026-04-26T21:50:27.643Z
019dcbc5-bf3b-77e3-b1df-e3c3ef1d09f7,"Linda Anderson",female,0.94,35,adult,CA,"Canada",0.76,2026-04-26T21:50:27.643Z
